label	sequence	code	agreement	type	reference	HYDDB
WP_017414827.1	WP_017414827.1	3		fefe_B	reference	fefe_B
WP_016266912.1	WP_016266912.1	3		fefe_B	reference	fefe_B
WP_016206137.1	WP_016206137.1	3		fefe_B	reference	fefe_B
WP_016205726.1	WP_016205726.1	3		fefe_B	reference	fefe_B
WP_016147607.1	WP_016147607.1	3		fefe_B	reference	fefe_B
WP_016146243.1	WP_016146243.1	3		fefe_B	reference	fefe_B
WP_015943139.1	WP_015943139.1	3		fefe_B	reference	fefe_B
WP_015943050.1	WP_015943050.1	3		fefe_B	reference	fefe_B
WP_015869123.1	WP_015869123.1	3		fefe_B	reference	fefe_B
WP_015778292.1	WP_015778292.1	3		fefe_B	reference	fefe_B
WP_015757276.1	WP_015757276.1	3		fefe_B	reference	fefe_B
WP_015710040.1	WP_015710040.1	3		fefe_B	reference	fefe_B
WP_015560436.1	WP_015560436.1	3		fefe_B	reference	fefe_B
WP_015529112.1	WP_015529112.1	3		fefe_B	reference	fefe_B
WP_015518171.1	WP_015518171.1	3		fefe_B	reference	fefe_B
WP_015515272.1	WP_015515272.1	3		fefe_B	reference	fefe_B
WP_015393395.1	WP_015393395.1	3		fefe_B	reference	fefe_B
WP_015390585.1	WP_015390585.1	3		fefe_B	reference	fefe_B
WP_015360284.1	WP_015360284.1	3		fefe_B	reference	fefe_B
WP_015359535.1	WP_015359535.1	3		fefe_B	reference	fefe_B
WP_015326565.1	WP_015326565.1	3		fefe_B	reference	fefe_B
WP_015325789.1	WP_015325789.1	3		fefe_B	reference	fefe_B
WP_015261135.1	WP_015261135.1	3		fefe_B	reference	fefe_B
WP_014904712.1	WP_014904712.1	3		fefe_B	reference	fefe_B
WP_014792843.1	WP_014792843.1	3		fefe_B	reference	fefe_B
WP_014792620.1	WP_014792620.1	3		fefe_B	reference	fefe_B
WP_014758430.1	WP_014758430.1	3		fefe_B	reference	fefe_B
WP_014553922.1	WP_014553922.1	3		fefe_B	reference	fefe_B
WP_014553742.1	WP_014553742.1	3		fefe_B	reference	fefe_B
WP_014487517.1	WP_014487517.1	3		fefe_B	reference	fefe_B
WP_014299406.1	WP_014299406.1	3		fefe_B	reference	fefe_B
WP_014270720.1	WP_014270720.1	3		fefe_B	reference	fefe_B
WP_014261748.1	WP_014261748.1	3		fefe_B	reference	fefe_B
WP_014128295.1	WP_014128295.1	3		fefe_B	reference	fefe_B
WP_014115957.1	WP_014115957.1	3		fefe_B	reference	fefe_B
WP_014080018.1	WP_014080018.1	3		fefe_B	reference	fefe_B
WP_014079355.1	WP_014079355.1	3		fefe_B	reference	fefe_B
WP_014063301.1	WP_014063301.1	3		fefe_B	reference	fefe_B
WP_014015718.1	WP_014015718.1	3		fefe_B	reference	fefe_B
WP_013842589.1	WP_013842589.1	3		fefe_B	reference	fefe_B
WP_013842190.1	WP_013842190.1	3		fefe_B	reference	fefe_B
WP_013810136.1	WP_013810136.1	3		fefe_B	reference	fefe_B
WP_013809931.1	WP_013809931.1	3		fefe_B	reference	fefe_B
WP_013788347.1	WP_013788347.1	3		fefe_B	reference	fefe_B
WP_013760215.1	WP_013760215.1	3		fefe_B	reference	fefe_B
WP_013708979.1	WP_013708979.1	3		fefe_B	reference	fefe_B
WP_013700376.1	WP_013700376.1	3		fefe_B	reference	fefe_B
WP_013657049.1	WP_013657049.1	3		fefe_B	reference	fefe_B
WP_013613424.1	WP_013613424.1	3		fefe_B	reference	fefe_B
WP_013608539.1	WP_013608539.1	3		fefe_B	reference	fefe_B
WP_013547705.1	WP_013547705.1	3		fefe_B	reference	fefe_B
WP_013486531.1	WP_013486531.1	3		fefe_B	reference	fefe_B
WP_013484003.1	WP_013484003.1	3		fefe_B	reference	fefe_B
WP_013387868.1	WP_013387868.1	3		fefe_B	reference	fefe_B
WP_013380841.1	WP_013380841.1	3		fefe_B	reference	fefe_B
WP_013298245.1	WP_013298245.1	3		fefe_B	reference	fefe_B
WP_013276251.1	WP_013276251.1	3		fefe_B	reference	fefe_B
WP_013274254.1	WP_013274254.1	3		fefe_B	reference	fefe_B
WP_013273992.1	WP_013273992.1	3		fefe_B	reference	fefe_B
WP_013255832.1	WP_013255832.1	3		fefe_B	reference	fefe_B
WP_013252233.1	WP_013252233.1	3		fefe_B	reference	fefe_B
WP_013243002.1	WP_013243002.1	3		fefe_B	reference	fefe_B
WP_013240326.1	WP_013240326.1	3		fefe_B	reference	fefe_B
WP_013150225.1	WP_013150225.1	3		fefe_B	reference	fefe_B
WP_012939228.1	WP_012939228.1	3		fefe_B	reference	fefe_B
WP_012938875.1	WP_012938875.1	3		fefe_B	reference	fefe_B
WP_012862886.1	WP_012862886.1	3		fefe_B	reference	fefe_B
WP_012808500.1	WP_012808500.1	3		fefe_B	reference	fefe_B
WP_012742086.1	WP_012742086.1	3		fefe_B	reference	fefe_B
WP_012739633.1	WP_012739633.1	3		fefe_B	reference	fefe_B
WP_012670335.1	WP_012670335.1	3		fefe_B	reference	fefe_B
WP_012635236.1	WP_012635236.1	3		fefe_B	reference	fefe_B
WP_012635168.1	WP_012635168.1	3		fefe_B	reference	fefe_B
WP_012447347.1	WP_012447347.1	3		fefe_B	reference	fefe_B
WP_012447299.1	WP_012447299.1	3		fefe_B	reference	fefe_B
WP_012414920.1	WP_012414920.1	3		fefe_B	reference	fefe_B
WP_012301552.1	WP_012301552.1	3		fefe_B	reference	fefe_B
WP_012283632.1	WP_012283632.1	3		fefe_B	reference	fefe_B
WP_012282699.1	WP_012282699.1	3		fefe_B	reference	fefe_B
WP_011988737.1	WP_011988737.1	3		fefe_B	reference	fefe_B
WP_011964716.1	WP_011964716.1	3		fefe_B	reference	fefe_B
WP_011878132.1	WP_011878132.1	3		fefe_B	reference	fefe_B
WP_011877789.1	WP_011877789.1	3		fefe_B	reference	fefe_B
WP_011722917.1	WP_011722917.1	3		fefe_B	reference	fefe_B
WP_011721124.1	WP_011721124.1	3		fefe_B	reference	fefe_B
WP_011593255.1	WP_011593255.1	3		fefe_B	reference	fefe_B
WP_011591170.1	WP_011591170.1	3		fefe_B	reference	fefe_B
WP_011366806.1	WP_011366806.1	3		fefe_B	reference	fefe_B
WP_011189620.1	WP_011189620.1	3		fefe_B	reference	fefe_B
WP_010966505.1	WP_010966505.1	3		fefe_B	reference	fefe_B
WP_010699218.1	WP_010699218.1	3		fefe_B	reference	fefe_B
WP_010665374.1	WP_010665374.1	3		fefe_B	reference	fefe_B
WP_010297806.1	WP_010297806.1	3		fefe_B	reference	fefe_B
WP_010293869.1	WP_010293869.1	3		fefe_B	reference	fefe_B
WP_010249420.1	WP_010249420.1	3		fefe_B	reference	fefe_B
WP_010235263.1	WP_010235263.1	3		fefe_B	reference	fefe_B
WP_010073823.1	WP_010073823.1	3		fefe_B	reference	fefe_B
WP_009624657.1	WP_009624657.1	3		fefe_B	reference	fefe_B
WP_009380768.1	WP_009380768.1	3		fefe_B	reference	fefe_B
WP_009277946.1	WP_009277946.1	3		fefe_B	reference	fefe_B
WP_009202817.1	WP_009202817.1	3		fefe_B	reference	fefe_B
WP_009145673.1	WP_009145673.1	3		fefe_B	reference	fefe_B
WP_009141594.1	WP_009141594.1	3		fefe_B	reference	fefe_B
WP_009132353.1	WP_009132353.1	3		fefe_B	reference	fefe_B
WP_009126776.1	WP_009126776.1	3		fefe_B	reference	fefe_B
WP_008901930.1	WP_008901930.1	3		fefe_B	reference	fefe_B
WP_008753040.1	WP_008753040.1	3		fefe_B	reference	fefe_B
WP_008724767.1	WP_008724767.1	3		fefe_B	reference	fefe_B
WP_008713427.1	WP_008713427.1	3		fefe_B	reference	fefe_B
WP_008410184.1	WP_008410184.1	3		fefe_B	reference	fefe_B
WP_008409855.1	WP_008409855.1	3		fefe_B	reference	fefe_B
WP_008369976.1	WP_008369976.1	3		fefe_B	reference	fefe_B
WP_008152383.1	WP_008152383.1	3		fefe_B	reference	fefe_B
WP_008025884.1	WP_008025884.1	3		fefe_B	reference	fefe_B
WP_007953762.1	WP_007953762.1	3		fefe_B	reference	fefe_B
WP_007863166.1	WP_007863166.1	3		fefe_B	reference	fefe_B
WP_007861015.1	WP_007861015.1	3		fefe_B	reference	fefe_B
WP_007781007.1	WP_007781007.1	3		fefe_B	reference	fefe_B
WP_007748547.1	WP_007748547.1	3		fefe_B	reference	fefe_B
WP_007665069.1	WP_007665069.1	3		fefe_B	reference	fefe_B
WP_007569731.1	WP_007569731.1	3		fefe_B	reference	fefe_B
WP_007560478.1	WP_007560478.1	3		fefe_B	reference	fefe_B
WP_007290224.1	WP_007290224.1	3		fefe_B	reference	fefe_B
WP_007289794.1	WP_007289794.1	3		fefe_B	reference	fefe_B
WP_007209903.1	WP_007209903.1	3		fefe_B	reference	fefe_B
WP_007157603.1	WP_007157603.1	3		fefe_B	reference	fefe_B
WP_007064371.1	WP_007064371.1	3		fefe_B	reference	fefe_B
WP_007061531.1	WP_007061531.1	3		fefe_B	reference	fefe_B
WP_007059875.1	WP_007059875.1	3		fefe_B	reference	fefe_B
WP_007049654.1	WP_007049654.1	3		fefe_B	reference	fefe_B
WP_007046798.1	WP_007046798.1	3		fefe_B	reference	fefe_B
WP_006941133.1	WP_006941133.1	3		fefe_B	reference	fefe_B
WP_006929576.1	WP_006929576.1	3		fefe_B	reference	fefe_B
WP_006905160.1	WP_006905160.1	3		fefe_B	reference	fefe_B
WP_006874974.1	WP_006874974.1	3		fefe_B	reference	fefe_B
WP_006874781.1	WP_006874781.1	3		fefe_B	reference	fefe_B
WP_006859957.1	WP_006859957.1	3		fefe_B	reference	fefe_B
WP_006789546.1	WP_006789546.1	3		fefe_B	reference	fefe_B
WP_006778913.1	WP_006778913.1	3		fefe_B	reference	fefe_B
WP_006599253.1	WP_006599253.1	3		fefe_B	reference	fefe_B
WP_006571748.1	WP_006571748.1	3		fefe_B	reference	fefe_B
WP_006568603.1	WP_006568603.1	3		fefe_B	reference	fefe_B
WP_006520976.1	WP_006520976.1	3		fefe_B	reference	fefe_B
WP_006442603.1	WP_006442603.1	3		fefe_B	reference	fefe_B
WP_006352873.1	WP_006352873.1	3		fefe_B	reference	fefe_B
WP_006190671.1	WP_006190671.1	3		fefe_B	reference	fefe_B
WP_006009278.1	WP_006009278.1	3		fefe_B	reference	fefe_B
WP_005944276.1	WP_005944276.1	3		fefe_B	reference	fefe_B
WP_005941153.1	WP_005941153.1	3		fefe_B	reference	fefe_B
WP_005929426.1	WP_005929426.1	3		fefe_B	reference	fefe_B
WP_005836589.1	WP_005836589.1	3		fefe_B	reference	fefe_B
WP_005679640.1	WP_005679640.1	3		fefe_B	reference	fefe_B
WP_005600915.1	WP_005600915.1	3		fefe_B	reference	fefe_B
WP_005487149.1	WP_005487149.1	3		fefe_B	reference	fefe_B
WP_005364906.1	WP_005364906.1	3		fefe_B	reference	fefe_B
WP_005210847.1	WP_005210847.1	3		fefe_B	reference	fefe_B
WP_005210787.1	WP_005210787.1	3		fefe_B	reference	fefe_B
WP_004840268.1	WP_004840268.1	3		fefe_B	reference	fefe_B
WP_004836902.1	WP_004836902.1	3		fefe_B	reference	fefe_B
WP_004823125.1	WP_004823125.1	3		fefe_B	reference	fefe_B
WP_004817153.1	WP_004817153.1	3		fefe_B	reference	fefe_B
WP_004800637.1	WP_004800637.1	3		fefe_B	reference	fefe_B
WP_004627876.1	WP_004627876.1	3		fefe_B	reference	fefe_B
WP_004613839.1	WP_004613839.1	3		fefe_B	reference	fefe_B
WP_004611414.1	WP_004611414.1	3		fefe_B	reference	fefe_B
WP_004610270.1	WP_004610270.1	3		fefe_B	reference	fefe_B
WP_004605002.1	WP_004605002.1	3		fefe_B	reference	fefe_B
WP_004602330.1	WP_004602330.1	3		fefe_B	reference	fefe_B
WP_004330064.1	WP_004330064.1	3		fefe_B	reference	fefe_B
WP_004307174.1	WP_004307174.1	3		fefe_B	reference	fefe_B
WP_004099977.1	WP_004099977.1	3		fefe_B	reference	fefe_B
WP_004093662.1	WP_004093662.1	3		fefe_B	reference	fefe_B
WP_004054251.1	WP_004054251.1	3		fefe_B	reference	fefe_B
WP_004052440.1	WP_004052440.1	3		fefe_B	reference	fefe_B
WP_003540297.1	WP_003540297.1	3		fefe_B	reference	fefe_B
WP_003532170.1	WP_003532170.1	3		fefe_B	reference	fefe_B
WP_003530568.1	WP_003530568.1	3		fefe_B	reference	fefe_B
WP_003495774.1	WP_003495774.1	3		fefe_B	reference	fefe_B
WP_003492333.1	WP_003492333.1	3		fefe_B	reference	fefe_B
WP_003148188.1	WP_003148188.1	3		fefe_B	reference	fefe_B
WP_002848990.1	WP_002848990.1	3		fefe_B	reference	fefe_B
WP_002845087.1	WP_002845087.1	3		fefe_B	reference	fefe_B
WP_002843191.1	WP_002843191.1	3		fefe_B	reference	fefe_B
WP_002704855.1	WP_002704855.1	3		fefe_B	reference	fefe_B
WP_002582769.1	WP_002582769.1	3		fefe_B	reference	fefe_B
WP_002580023.1	WP_002580023.1	3		fefe_B	reference	fefe_B
WP_002570587.1	WP_002570587.1	3		fefe_B	reference	fefe_B
WP_002568888.1	WP_002568888.1	3		fefe_B	reference	fefe_B
AIO18483.1	AIO18483.1	3		fefe_B	reference	fefe_B
WP_028991495.1	WP_028991495.1	6		fefe_C1	reference	fefe_C1
WP_028729380.1	WP_028729380.1	6		fefe_C1	reference	fefe_C1
WP_028308072.1	WP_028308072.1	6		fefe_C1	reference	fefe_C1
WP_027717491.1	WP_027717491.1	6		fefe_C1	reference	fefe_C1
WP_027642172.1	WP_027642172.1	6		fefe_C1	reference	fefe_C1
WP_027629168.1	WP_027629168.1	6		fefe_C1	reference	fefe_C1
WP_027364040.1	WP_027364040.1	6		fefe_C1	reference	fefe_C1
WP_027355352.1	WP_027355352.1	6		fefe_C1	reference	fefe_C1
WP_027338883.1	WP_027338883.1	6		fefe_C1	reference	fefe_C1
WP_026894022.1	WP_026894022.1	6		fefe_C1	reference	fefe_C1
WP_026893765.1	WP_026893765.1	6		fefe_C1	reference	fefe_C1
WP_026485859.1	WP_026485859.1	6		fefe_C1	reference	fefe_C1
WP_026475068.1	WP_026475068.1	6		fefe_C1	reference	fefe_C1
WP_026393511.1	WP_026393511.1	6		fefe_C1	reference	fefe_C1
WP_021739962.1	WP_021739962.1	6		fefe_C1	reference	fefe_C1
WP_021167205.1	WP_021167205.1	6		fefe_C1	reference	fefe_C1
WP_019541391.1	WP_019541391.1	6		fefe_C1	reference	fefe_C1
WP_018962522.1	WP_018962522.1	6		fefe_C1	reference	fefe_C1
WP_018660455.1	WP_018660455.1	6		fefe_C1	reference	fefe_C1
WP_018247867.1	WP_018247867.1	6		fefe_C1	reference	fefe_C1
WP_018084276.1	WP_018084276.1	6		fefe_C1	reference	fefe_C1
WP_016777702.1	WP_016777702.1	6		fefe_C1	reference	fefe_C1
WP_015907773.1	WP_015907773.1	6		fefe_C1	reference	fefe_C1
WP_015513457.1	WP_015513457.1	6		fefe_C1	reference	fefe_C1
WP_015358348.1	WP_015358348.1	6		fefe_C1	reference	fefe_C1
WP_015327627.1	WP_015327627.1	6		fefe_C1	reference	fefe_C1
WP_014758976.1	WP_014758976.1	6		fefe_C1	reference	fefe_C1
WP_014357055.1	WP_014357055.1	6		fefe_C1	reference	fefe_C1
WP_014254572.1	WP_014254572.1	6		fefe_C1	reference	fefe_C1
WP_014163756.1	WP_014163756.1	6		fefe_C1	reference	fefe_C1
WP_014062652.1	WP_014062652.1	6		fefe_C1	reference	fefe_C1
WP_013823363.1	WP_013823363.1	6		fefe_C1	reference	fefe_C1
WP_013788354.1	WP_013788354.1	6		fefe_C1	reference	fefe_C1
WP_013780872.1	WP_013780872.1	6		fefe_C1	reference	fefe_C1
WP_013778946.1	WP_013778946.1	6		fefe_C1	reference	fefe_C1
WP_013657399.1	WP_013657399.1	6		fefe_C1	reference	fefe_C1
WP_013610546.1	WP_013610546.1	6		fefe_C1	reference	fefe_C1
WP_013430365.1	WP_013430365.1	6		fefe_C1	reference	fefe_C1
WP_013412025.1	WP_013412025.1	6		fefe_C1	reference	fefe_C1
WP_013406358.1	WP_013406358.1	6		fefe_C1	reference	fefe_C1
WP_013403323.1	WP_013403323.1	6		fefe_C1	reference	fefe_C1
WP_013379176.1	WP_013379176.1	6		fefe_C1	reference	fefe_C1
WP_013297601.1	WP_013297601.1	6		fefe_C1	reference	fefe_C1
WP_013290556.1	WP_013290556.1	6		fefe_C1	reference	fefe_C1
WP_013273980.1	WP_013273980.1	6		fefe_C1	reference	fefe_C1
WP_013150113.1	WP_013150113.1	6		fefe_C1	reference	fefe_C1
WP_012994906.1	WP_012994906.1	6		fefe_C1	reference	fefe_C1
WP_012939176.1	WP_012939176.1	6		fefe_C1	reference	fefe_C1
WP_012543804.1	WP_012543804.1	6		fefe_C1	reference	fefe_C1
WP_012446583.1	WP_012446583.1	6		fefe_C1	reference	fefe_C1
WP_012064286.1	WP_012064286.1	6		fefe_C1	reference	fefe_C1
WP_010665314.1	WP_010665314.1	6		fefe_C1	reference	fefe_C1
WP_010251919.1	WP_010251919.1	6		fefe_C1	reference	fefe_C1
WP_009609830.1	WP_009609830.1	6		fefe_C1	reference	fefe_C1
WP_009145644.1	WP_009145644.1	6		fefe_C1	reference	fefe_C1
WP_008909343.1	WP_008909343.1	6		fefe_C1	reference	fefe_C1
WP_008157723.1	WP_008157723.1	6		fefe_C1	reference	fefe_C1
WP_007862856.1	WP_007862856.1	6		fefe_C1	reference	fefe_C1
WP_007656801.1	WP_007656801.1	6		fefe_C1	reference	fefe_C1
WP_007288806.1	WP_007288806.1	6		fefe_C1	reference	fefe_C1
WP_006778972.1	WP_006778972.1	6		fefe_C1	reference	fefe_C1
WP_006573282.1	WP_006573282.1	6		fefe_C1	reference	fefe_C1
WP_006570151.1	WP_006570151.1	6		fefe_C1	reference	fefe_C1
WP_006521135.1	WP_006521135.1	6		fefe_C1	reference	fefe_C1
WP_005643245.1	WP_005643245.1	6		fefe_C1	reference	fefe_C1
WP_004626210.1	WP_004626210.1	6		fefe_C1	reference	fefe_C1
WP_004608279.1	WP_004608279.1	6		fefe_C1	reference	fefe_C1
WP_004401673.1	WP_004401673.1	6		fefe_C1	reference	fefe_C1
WP_003871510.1	WP_003871510.1	6		fefe_C1	reference	fefe_C1
WP_003534146.1	WP_003534146.1	6		fefe_C1	reference	fefe_C1
WP_003512576.1	WP_003512576.1	6		fefe_C1	reference	fefe_C1
WP_002572006.1	WP_002572006.1	6		fefe_C1	reference	fefe_C1
WP_028517519.1	WP_028517519.1	5		fefe_C2	reference	fefe_C2
WP_027626440.1	WP_027626440.1	5		fefe_C2	reference	fefe_C2
WP_027398671.1	WP_027398671.1	5		fefe_C2	reference	fefe_C2
WP_022931679.1	WP_022931679.1	5		fefe_C2	reference	fefe_C2
WP_015713064.1	WP_015713064.1	5		fefe_C2	reference	fefe_C2
WP_015709814.1	WP_015709814.1	5		fefe_C2	reference	fefe_C2
WP_015560495.1	WP_015560495.1	5		fefe_C2	reference	fefe_C2
WP_014903221.1	WP_014903221.1	5		fefe_C2	reference	fefe_C2
WP_014186754.1	WP_014186754.1	5		fefe_C2	reference	fefe_C2
WP_014186347.1	WP_014186347.1	5		fefe_C2	reference	fefe_C2
WP_014184511.1	WP_014184511.1	5		fefe_C2	reference	fefe_C2
WP_014080084.1	WP_014080084.1	5		fefe_C2	reference	fefe_C2
WP_013969799.1	WP_013969799.1	5		fefe_C2	reference	fefe_C2
WP_013907653.1	WP_013907653.1	5		fefe_C2	reference	fefe_C2
WP_013757426.1	WP_013757426.1	5		fefe_C2	reference	fefe_C2
WP_013701174.1	WP_013701174.1	5		fefe_C2	reference	fefe_C2
WP_013623612.1	WP_013623612.1	5		fefe_C2	reference	fefe_C2
WP_013314414.1	WP_013314414.1	5		fefe_C2	reference	fefe_C2
WP_013255981.1	WP_013255981.1	5		fefe_C2	reference	fefe_C2
WP_011640458.1	WP_011640458.1	5		fefe_C2	reference	fefe_C2
WP_010251391.1	WP_010251391.1	5		fefe_C2	reference	fefe_C2
WP_009618950.1	WP_009618950.1	5		fefe_C2	reference	fefe_C2
WP_007957068.1	WP_007957068.1	5		fefe_C2	reference	fefe_C2
WP_004064152.1	WP_004064152.1	5		fefe_C2	reference	fefe_C2
WP_002848484.1	WP_002848484.1	5		fefe_C2	reference	fefe_C2
WP_029918197.1	WP_029918197.1	7		fefe_C3	reference	fefe_C3
WP_029502581.1	WP_029502581.1	7		fefe_C3	reference	fefe_C3
WP_029460054.1	WP_029460054.1	7		fefe_C3	reference	fefe_C3
WP_028992244.1	WP_028992244.1	7		fefe_C3	reference	fefe_C3
WP_028843226.1	WP_028843226.1	7		fefe_C3	reference	fefe_C3
WP_028828747.1	WP_028828747.1	7		fefe_C3	reference	fefe_C3
WP_028308065.1	WP_028308065.1	7		fefe_C3	reference	fefe_C3
WP_027937375.1	WP_027937375.1	7		fefe_C3	reference	fefe_C3
WP_027718651.1	WP_027718651.1	7		fefe_C3	reference	fefe_C3
WP_027640429.1	WP_027640429.1	7		fefe_C3	reference	fefe_C3
WP_027637671.1	WP_027637671.1	7		fefe_C3	reference	fefe_C3
WP_027627041.1	WP_027627041.1	7		fefe_C3	reference	fefe_C3
WP_027625074.1	WP_027625074.1	7		fefe_C3	reference	fefe_C3
WP_027398115.1	WP_027398115.1	7		fefe_C3	reference	fefe_C3
WP_027356645.1	WP_027356645.1	7		fefe_C3	reference	fefe_C3
WP_027202827.1	WP_027202827.1	7		fefe_C3	reference	fefe_C3
WP_026894719.1	WP_026894719.1	7		fefe_C3	reference	fefe_C3
WP_026892185.1	WP_026892185.1	7		fefe_C3	reference	fefe_C3
WP_026841112.1	WP_026841112.1	7		fefe_C3	reference	fefe_C3
WP_026649803.1	WP_026649803.1	7		fefe_C3	reference	fefe_C3
WP_026475064.1	WP_026475064.1	7		fefe_C3	reference	fefe_C3
WP_024823816.1	WP_024823816.1	7		fefe_C3	reference	fefe_C3
WP_023383391.1	WP_023383391.1	7		fefe_C3	reference	fefe_C3
WP_020814845.1	WP_020814845.1	7		fefe_C3	reference	fefe_C3
WP_020675965.1	WP_020675965.1	7		fefe_C3	reference	fefe_C3
WP_020613089.1	WP_020613089.1	7		fefe_C3	reference	fefe_C3
WP_019880479.1	WP_019880479.1	7		fefe_C3	reference	fefe_C3
WP_018703124.1	WP_018703124.1	7		fefe_C3	reference	fefe_C3
WP_018592801.1	WP_018592801.1	7		fefe_C3	reference	fefe_C3
WP_018526489.1	WP_018526489.1	7		fefe_C3	reference	fefe_C3
WP_018338305.1	WP_018338305.1	7		fefe_C3	reference	fefe_C3
WP_018085928.1	WP_018085928.1	7		fefe_C3	reference	fefe_C3
WP_017890116.1	WP_017890116.1	7		fefe_C3	reference	fefe_C3
WP_017873317.1	WP_017873317.1	7		fefe_C3	reference	fefe_C3
WP_017416084.1	WP_017416084.1	7		fefe_C3	reference	fefe_C3
WP_016777698.1	WP_016777698.1	7		fefe_C3	reference	fefe_C3
WP_015925729.1	WP_015925729.1	7		fefe_C3	reference	fefe_C3
WP_015919563.1	WP_015919563.1	7		fefe_C3	reference	fefe_C3
WP_015839082.1	WP_015839082.1	7		fefe_C3	reference	fefe_C3
WP_015724298.1	WP_015724298.1	7		fefe_C3	reference	fefe_C3
WP_015722465.1	WP_015722465.1	7		fefe_C3	reference	fefe_C3
WP_015710039.1	WP_015710039.1	7		fefe_C3	reference	fefe_C3
WP_015707141.1	WP_015707141.1	7		fefe_C3	reference	fefe_C3
WP_015518172.1	WP_015518172.1	7		fefe_C3	reference	fefe_C3
WP_015513468.1	WP_015513468.1	7		fefe_C3	reference	fefe_C3
WP_015359537.1	WP_015359537.1	7		fefe_C3	reference	fefe_C3
WP_015325786.1	WP_015325786.1	7		fefe_C3	reference	fefe_C3
WP_014855313.1	WP_014855313.1	7		fefe_C3	reference	fefe_C3
WP_014758428.1	WP_014758428.1	7		fefe_C3	reference	fefe_C3
WP_014559402.1	WP_014559402.1	7		fefe_C3	reference	fefe_C3
WP_014553745.1	WP_014553745.1	7		fefe_C3	reference	fefe_C3
WP_014552161.1	WP_014552161.1	7		fefe_C3	reference	fefe_C3
WP_014451413.1	WP_014451413.1	7		fefe_C3	reference	fefe_C3
WP_014296384.1	WP_014296384.1	5		fefe_C3	reference	fefe_C3
WP_014270717.1	WP_014270717.1	7		fefe_C3	reference	fefe_C3
WP_014186009.1	WP_014186009.1	7		fefe_C3	reference	fefe_C3
WP_014063294.1	WP_014063294.1	7		fefe_C3	reference	fefe_C3
WP_013931431.1	WP_013931431.1	7		fefe_C3	reference	fefe_C3
WP_013842496.1	WP_013842496.1	7		fefe_C3	reference	fefe_C3
WP_013841414.1	WP_013841414.1	7		fefe_C3	reference	fefe_C3
WP_013824003.1	WP_013824003.1	7		fefe_C3	reference	fefe_C3
WP_013823945.1	WP_013823945.1	7		fefe_C3	reference	fefe_C3
WP_013810321.1	WP_013810321.1	7		fefe_C3	reference	fefe_C3
WP_013809975.1	WP_013809975.1	7		fefe_C3	reference	fefe_C3
WP_013787821.1	WP_013787821.1	7		fefe_C3	reference	fefe_C3
WP_013781007.1	WP_013781007.1	7		fefe_C3	reference	fefe_C3
WP_013778046.1	WP_013778046.1	7		fefe_C3	reference	fefe_C3
WP_013759422.1	WP_013759422.1	7		fefe_C3	reference	fefe_C3
WP_013657393.1	WP_013657393.1	7		fefe_C3	reference	fefe_C3
WP_013613427.1	WP_013613427.1	7		fefe_C3	reference	fefe_C3
WP_013608542.1	WP_013608542.1	7		fefe_C3	reference	fefe_C3
WP_013570771.1	WP_013570771.1	7		fefe_C3	reference	fefe_C3
WP_013484024.1	WP_013484024.1	7		fefe_C3	reference	fefe_C3
WP_013406267.1	WP_013406267.1	7		fefe_C3	reference	fefe_C3
WP_013387666.1	WP_013387666.1	7		fefe_C3	reference	fefe_C3
WP_013379523.1	WP_013379523.1	7		fefe_C3	reference	fefe_C3
WP_013314018.1	WP_013314018.1	7		fefe_C3	reference	fefe_C3
WP_013298247.1	WP_013298247.1	7		fefe_C3	reference	fefe_C3
WP_013273994.1	WP_013273994.1	7		fefe_C3	reference	fefe_C3
WP_013150921.1	WP_013150921.1	7		fefe_C3	reference	fefe_C3
WP_013121809.1	WP_013121809.1	7		fefe_C3	reference	fefe_C3
WP_013119651.1	WP_013119651.1	7		fefe_C3	reference	fefe_C3
WP_012996079.1	WP_012996079.1	7		fefe_C3	reference	fefe_C3
WP_012862884.1	WP_012862884.1	7		fefe_C3	reference	fefe_C3
WP_012645645.1	WP_012645645.1	7		fefe_C3	reference	fefe_C3
WP_012635244.1	WP_012635244.1	7		fefe_C3	reference	fefe_C3
WP_012635165.1	WP_012635165.1	7		fefe_C3	reference	fefe_C3
WP_012635137.1	WP_012635137.1	7		fefe_C3	reference	fefe_C3
WP_012582931.1	WP_012582931.1	7		fefe_C3	reference	fefe_C3
WP_012547917.1	WP_012547917.1	7		fefe_C3	reference	fefe_C3
WP_012532230.1	WP_012532230.1	7		fefe_C3	reference	fefe_C3
WP_012447302.1	WP_012447302.1	7		fefe_C3	reference	fefe_C3
WP_012414922.1	WP_012414922.1	7		fefe_C3	reference	fefe_C3
WP_012268929.1	WP_012268929.1	7		fefe_C3	reference	fefe_C3
WP_012065100.1	WP_012065100.1	7		fefe_C3	reference	fefe_C3
WP_012056722.1	WP_012056722.1	7		fefe_C3	reference	fefe_C3
WP_012003003.1	WP_012003003.1	7		fefe_C3	reference	fefe_C3
WP_011993504.1	WP_011993504.1	7		fefe_C3	reference	fefe_C3
WP_011940950.1	WP_011940950.1	7		fefe_C3	reference	fefe_C3
WP_011928108.1	WP_011928108.1	7		fefe_C3	reference	fefe_C3
WP_011878613.1	WP_011878613.1	7		fefe_C3	reference	fefe_C3
WP_011877929.1	WP_011877929.1	7		fefe_C3	reference	fefe_C3
